"","state_code","state_name","pc_num","pc_name","ac_num","ac_name","ac_electors","total_valid_votes","cand_num","candidate","cand_party","cand_votes","nota_votes","party_type","eci_srno","cand_party_full","total_ac_votes","num_cand_2014","ind","indvoteshare_2014","num_ind_2014","margin_2014","station_name1","station_type1","station_kw1","station_state1","spot_lang1","station_block1","treat1","camp_date1","station_buffer_km1","camp_lag1","station_id1","eligible1","station_name2","station_type2","station_kw2","station_state2","spot_lang2","station_block2","treat2","camp_date2","station_buffer_km2","camp_lag2","station_id2","eligible2","station_name3","station_type3","station_kw3","station_state3","spot_lang3","station_block3","treat3","camp_date3","station_buffer_km3","camp_lag3","station_id3","eligible3","station_lon","station_lat","illit_pc","rural_pc","scst_pc","pc_type","schedule_num","poll_date","xcoord","ycoord","num_eligible","prob_treatany","treatany","wgt_treatany","num_spec1_2014","voteshare_spec1_2014","voteshare_spec1_2014_0.1","voteshare_spec1_2014_0.2","voteshare_spec1_2014_0.3","voteshare_spec1_2014_0.4","voteshare_spec1_2014_0.5","voteshare_spec1_2014_0.6","voteshare_spec1_2014_0.7","voteshare_spec1_2014_0.8","voteshare_spec1_2014_0.9","num_spec2_2014","voteshare_spec2_2014","voteshare_spec2_2014_0.1","voteshare_spec2_2014_0.2","voteshare_spec2_2014_0.3","voteshare_spec2_2014_0.4","voteshare_spec2_2014_0.5","voteshare_spec2_2014_0.6","voteshare_spec2_2014_0.7","voteshare_spec2_2014_0.8","voteshare_spec2_2014_0.9","num_spec3_2014","voteshare_spec3_2014","voteshare_spec3_2014_0.1","voteshare_spec3_2014_0.2","voteshare_spec3_2014_0.3","voteshare_spec3_2014_0.4","voteshare_spec3_2014_0.5","voteshare_spec3_2014_0.6","voteshare_spec3_2014_0.7","voteshare_spec3_2014_0.8","voteshare_spec3_2014_0.9","voteshare_spec1_2009","voteshare_spec1_2009_0.1","voteshare_spec1_2009_0.2","voteshare_spec1_2009_0.3","voteshare_spec1_2009_0.4","voteshare_spec1_2009_0.5","voteshare_spec1_2009_0.6","voteshare_spec1_2009_0.7","voteshare_spec1_2009_0.8","voteshare_spec1_2009_0.9","voteshare_spec2_2009","voteshare_spec2_2009_0.1","voteshare_spec2_2009_0.2","voteshare_spec2_2009_0.3","voteshare_spec2_2009_0.4","voteshare_spec2_2009_0.5","voteshare_spec2_2009_0.6","voteshare_spec2_2009_0.7","voteshare_spec2_2009_0.8","voteshare_spec2_2009_0.9","voteshare_spec3_2009","voteshare_spec3_2009_0.1","voteshare_spec3_2009_0.2","voteshare_spec3_2009_0.3","voteshare_spec3_2009_0.4","voteshare_spec3_2009_0.5","voteshare_spec3_2009_0.6","voteshare_spec3_2009_0.7","voteshare_spec3_2009_0.8","voteshare_spec3_2009_0.9","turnoutrate_2014","turnoutrate_2009","state_election","electors_2014"
"62","S01","Andhra Pradesh",36,"Anantapur",267,"Rayadurg",225860,190835,1,"ANIL CHOWDARY. P","INC",3723,1354,"National",5,"Indian National Congress",192189,13,NA,1.09371504092326,4,2.15256856531851,"Hospet","FM",10,"Karnataka","Kannada",2,0,2014-04-15,100,22,32,1,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,51.267333984375,100,15.5080871582031,"GEN","8",2014-05-07,76.9525527954102,14.818528175354,2,0.75,0,4,2,94.2983209236741,94.2983209236741,94.2983209236741,94.2983209236741,94.2983209236741,46.0728761791778,46.0728761791778,46.0728761791778,46.0728761791778,46.0728761791778,2,94.2983209236741,94.2983209236741,94.2983209236741,46.0728761791778,46.0728761791778,0,0,0,0,0,3,96.2354765361181,96.2354765361181,96.2354765361181,48.0100317916218,46.0728761791778,0,0,0,0,0,40.2336971192781,40.2336971192781,40.2336971192781,40.2336971192781,40.2336971192781,0,0,0,0,0,40.2336971192781,40.2336971192781,40.2336971192781,0,0,0,0,0,0,0,88.6879282197627,88.6879282197627,88.6879282197627,48.4542311004846,0,0,0,0,0,0,85.0920924466484,78.512567682813,1,225860
"63","S01","Andhra Pradesh",36,"Anantapur",268,"Uravakonda",193499,164115,1,"ANIL CHOWDARY. P","INC",2408,1088,"National",5,"Indian National Congress",165203,13,NA,0.579892616962162,4,1.48907707487152,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,43.5942192077637,55.6551666259766,18.4361782073975,"GEN","8",2014-05-07,77.2687301635742,14.8666248321533,1,0.5,0,2,2,95.5757462031561,95.5757462031561,95.5757462031561,95.5757462031561,95.5757462031561,48.5324116390138,48.5324116390138,48.5324116390138,48.5324116390138,48.5324116390138,2,95.5757462031561,95.5757462031561,95.5757462031561,48.5324116390138,48.5324116390138,0,0,0,0,0,3,97.0333468520547,97.0333468520547,97.0333468520547,49.9900122879124,48.5324116390138,0,0,0,0,0,44.4054101528193,44.4054101528193,44.4054101528193,44.4054101528193,44.4054101528193,0,0,0,0,0,44.4054101528193,44.4054101528193,44.4054101528193,0,0,0,0,0,0,0,90.6713507816617,90.6713507816617,90.6713507816617,46.2659406288424,0,0,0,0,0,0,85.3766686132745,75.9783902670788,1,193499
"64","S01","Andhra Pradesh",36,"Anantapur",269,"Guntakal",232125,163522,1,"ANIL CHOWDARY. P","INC",1870,1278,"National",5,"Indian National Congress",164800,13,NA,0.561893203883495,4,2.09526699029126,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,40.084602355957,45.2585868835449,21.6409606933594,"GEN","8",2014-05-07,77.5370407104492,15.0848236083984,1,0.5,0,2,2,96.0139563106796,96.0139563106796,96.0139563106796,96.0139563106796,96.0139563106796,46.9593446601942,46.9593446601942,46.9593446601942,46.9593446601942,46.9593446601942,2,96.0139563106796,96.0139563106796,96.0139563106796,46.9593446601942,46.9593446601942,0,0,0,0,0,3,97.1486650485437,97.1486650485437,97.1486650485437,48.0940533980583,46.9593446601942,0,0,0,0,0,37.2529722351927,37.2529722351927,37.2529722351927,37.2529722351927,37.2529722351927,0,0,0,0,0,37.2529722351927,37.2529722351927,37.2529722351927,0,0,0,0,0,0,0,81.2391796271686,81.2391796271686,81.2391796271686,43.9862073919759,0,0,0,0,0,0,70.9962304792676,63.9141414141414,1,232125
"65","S01","Andhra Pradesh",36,"Anantapur",271,"Singanamala (SC)",211289,175593,1,"ANIL CHOWDARY. P","INC",2867,1271,"National",5,"Indian National Congress",176864,13,NA,0.630993305590736,4,3.8261036728786,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,50.04638671875,100,20.5337162017822,"GEN","8",2014-05-07,77.7974853515625,14.7512865066528,1,0.5,0,2,2,95.4422607201013,95.4422607201013,95.4422607201013,95.4422607201013,95.4422607201013,45.8080785236114,45.8080785236114,45.8080785236114,45.8080785236114,45.8080785236114,2,95.4422607201013,95.4422607201013,95.4422607201013,45.8080785236114,45.8080785236114,0,0,0,0,0,3,97.0632802605392,97.0632802605392,97.0632802605392,47.4290980640492,45.8080785236114,0,0,0,0,0,41.3820125381771,41.3820125381771,41.3820125381771,41.3820125381771,41.3820125381771,0,0,0,0,0,41.3820125381771,41.3820125381771,41.3820125381771,0,0,0,0,0,0,0,87.1952526389112,87.1952526389112,87.1952526389112,45.8132401007341,0,0,0,0,0,0,83.7071499226178,NA,1,211289
"66","S01","Andhra Pradesh",37,"Hindupur",274,"Raptadu",213050,177724,1,"KRISTAPPA NIMMALA","TDP",91271,1081,"State",43,"Telugu Desam",178805,12,NA,0.601213612594726,6,4.92044405917061,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,46.7395973205566,100,21.6872940063477,"GEN","8",2014-05-07,77.5276718139648,14.4524269104004,1,0.5,0,2,1,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,46.1245490897906,2,97.1695422387517,97.1695422387517,97.1695422387517,46.1245490897906,46.1245490897906,0,0,0,0,0,3,98.0341713039345,98.0341713039345,98.0341713039345,46.9891781549733,46.1245490897906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6287573597769,48.6287573597769,48.6287573597769,0,0,0,0,0,0,0,91.9338253936952,91.9338253936952,91.9338253936952,43.3050680339184,0,0,0,0,0,0,83.9263083783149,76.9507581916127,1,213050
"67","S01","Andhra Pradesh",37,"Hindupur",275,"Madakasira (SC)",188270,156809,1,"KRISTAPPA NIMMALA","TDP",81790,1120,"State",43,"Telugu Desam",157929,12,NA,1.01754585921522,6,12.9488567647487,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,47.568904876709,100,25.468542098999,"GEN","8",2014-05-07,77.1377639770508,13.9422950744629,1,0.5,0,2,1,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,38.840238334948,2,90.6293334346447,90.6293334346447,90.6293334346447,38.840238334948,38.840238334948,0,0,0,0,0,3,97.1392207890888,97.1392207890888,97.1392207890888,45.3501256893921,38.840238334948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2375033077983,43.2375033077983,43.2375033077983,0,0,0,0,0,0,0,90.8813331614409,90.8813331614409,90.8813331614409,47.6438298536427,0,0,0,0,0,0,83.8843150794072,NA,1,188270
"68","S01","Andhra Pradesh",37,"Hindupur",277,"Penukonda",201579,165898,1,"KRISTAPPA NIMMALA","TDP",85261,1338,"State",43,"Telugu Desam",167236,12,NA,0.901121768040374,6,13.6800688846899,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,46.0633316040039,60.2971153259277,19.3166770935059,"GEN","8",2014-05-07,77.5912399291992,14.0343332290649,1,0.5,0,2,1,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,37.3023750867038,2,88.2848190580975,88.2848190580975,88.2848190580975,37.3023750867038,37.3023750867038,0,0,0,0,0,3,97.0359252792461,97.0359252792461,97.0359252792461,46.0534813078524,37.3023750867038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5806982222047,47.5806982222047,47.5806982222047,0,0,0,0,0,0,0,83.3958390904425,83.3958390904425,83.3958390904425,35.8151408682379,0,0,0,0,0,0,82.9630070592671,75.0666772033111,1,201579
"69","S01","Andhra Pradesh",37,"Hindupur",278,"Puttaparthi",186276,150508,1,"KRISTAPPA NIMMALA","TDP",76562,1034,"State",43,"Telugu Desam",151542,12,NA,0.796478863945309,6,5.01181190693009,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,41.3254241943359,82.2339019775391,20.291524887085,"GEN","8",2014-05-07,77.9146194458008,14.1133661270142,1,0.5,0,2,1,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,45.5101556004276,2,96.0321231077853,96.0321231077853,96.0321231077853,45.5101556004276,45.5101556004276,0,0,0,0,0,3,97.2423486558182,97.2423486558182,97.2423486558182,46.7203811484605,45.5101556004276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1161523169578,46.1161523169578,46.1161523169578,0,0,0,0,0,0,0,87.0020026261545,87.0020026261545,87.0020026261545,40.8858503091967,0,0,0,0,0,0,81.3534754879856,76.3224195462791,1,186276
"70","S01","Andhra Pradesh",37,"Hindupur",279,"Dharmavaram",225437,188045,1,"KRISTAPPA NIMMALA","TDP",100879,1239,"State",43,"Telugu Desam",189284,12,NA,0.606496058832231,6,9.67382346104267,"Anantpur","FM",6,"Andhra Pradesh","Telugu",4,0,2014-05-05,75,2,58,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,47.4589195251465,100,20.9458255767822,"GEN","8",2014-05-07,77.8911285400391,14.4348316192627,1,0.5,0,2,1,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,43.6212252488324,2,96.9162739587075,96.9162739587075,96.9162739587075,43.6212252488324,43.6212252488324,0,0,0,0,0,3,97.8471503138142,97.8471503138142,97.8471503138142,44.5521016039391,43.6212252488324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8295971683802,38.8295971683802,38.8295971683802,0,0,0,0,0,0,0,79.994606438564,79.994606438564,79.994606438564,41.1650092701837,0,0,0,0,0,0,83.9631471320147,74.9748525271315,1,225437
"71","S01","Andhra Pradesh",41,"Rajampet",282,"Pileru",215226,167310,1,"ANNAYYAGARI SAI PRATHAP","INC",3185,985,"National",5,"Indian National Congress",168295,9,NA,0.681541341097478,2,19.6963664993018,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,39.9536209106445,100,14.4575099945068,"GEN","8",2014-05-07,78.7841949462891,13.7422904968262,1,0.5,0,2,2,68.4322172375888,68.4322172375888,68.4322172375888,68.4322172375888,68.4322172375888,45.2402032145934,45.2402032145934,45.2402032145934,45.2402032145934,45.2402032145934,2,68.4322172375888,68.4322172375888,68.4322172375888,45.2402032145934,45.2402032145934,0,0,0,0,0,3,70.3247274131733,70.3247274131733,70.3247274131733,47.132713390178,45.2402032145934,0,0,0,0,0,29.5231743914638,29.5231743914638,29.5231743914638,29.5231743914638,29.5231743914638,0,0,0,0,0,29.5231743914638,29.5231743914638,29.5231743914638,0,0,0,0,0,0,0,67.0390130043348,67.0390130043348,67.0390130043348,37.515838612871,0,0,0,0,0,0,78.1945489857173,78.6812817781602,1,215226
"72","S01","Andhra Pradesh",41,"Rajampet",283,"Madanapalle",241094,166713,1,"ANNAYYAGARI SAI PRATHAP","INC",5744,1004,"National",5,"Indian National Congress",167717,9,NA,0.421543433283448,2,7.16623836581861,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,32.4313201904297,22.7298851013184,12.3800296783447,"GEN","8",2014-05-07,78.5206604003906,13.492805480957,1,0.5,0,2,2,90.2275857545747,90.2275857545747,90.2275857545747,90.2275857545747,90.2275857545747,48.6969120601966,48.6969120601966,48.6969120601966,48.6969120601966,48.6969120601966,2,90.2275857545747,90.2275857545747,90.2275857545747,48.6969120601966,48.6969120601966,0,0,0,0,0,3,93.6524025590727,93.6524025590727,93.6524025590727,52.1217288646947,48.6969120601966,0,0,0,0,0,30.8670343137255,30.8670343137255,30.8670343137255,30.8670343137255,30.8670343137255,0,0,0,0,0,30.8670343137255,30.8670343137255,30.8670343137255,0,0,0,0,0,0,0,71.999737394958,71.999737394958,71.999737394958,41.1327030812325,0,0,0,0,0,0,69.5649829527072,62.1655080468527,1,241094
"73","S01","Andhra Pradesh",41,"Rajampet",284,"Punganur",220231,182935,1,"ANNAYYAGARI SAI PRATHAP","INC",5054,1197,"National",5,"Indian National Congress",184132,9,NA,0.545261008407012,2,24.986965872309,"Tirupati","FM",10,"Andhra Pradesh","Telugu",4,0,2014-05-05,100,2,59,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,41.3641777038574,100,16.1941738128662,"GEN","8",2014-05-07,78.8154983520508,13.4752187728882,1,0.5,0,2,2,93.2162796254861,93.2162796254861,93.2162796254861,93.2162796254861,93.2162796254861,59.1016227488975,59.1016227488975,59.1016227488975,59.1016227488975,59.1016227488975,2,93.2162796254861,93.2162796254861,93.2162796254861,59.1016227488975,59.1016227488975,0,0,0,0,0,3,95.9610496817501,95.9610496817501,95.9610496817501,61.8463928051615,59.1016227488975,0,0,0,0,0,27.7281012907676,27.7281012907676,27.7281012907676,27.7281012907676,27.7281012907676,0,0,0,0,0,27.7281012907676,27.7281012907676,27.7281012907676,0,0,0,0,0,0,0,80.5350280815844,80.5350280815844,80.5350280815844,52.8069267908168,0,0,0,0,0,0,83.608574632999,83.1642399504243,1,220231
"74","S04","Bihar",32,"Arrah",197,"Jagdishpur",270655,126441,1,"MEENA SINGH","JD(U)",9762,2354,"State",23,"Janata Dal (United)",128795,12,NA,2.16856244419426,3,1.63748592724873,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,43.7469444274902,87.7075576782227,14.2029628753662,"GEN","5",2014-04-17,84.4164123535156,25.4378204345703,1,0.5,1,2,1,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,35.3755968787608,1,35.3755968787608,35.3755968787608,0,0,0,0,0,0,0,0,2,72.3886796847704,35.3755968787608,0,0,0,0,0,0,0,0,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,29.2350576637795,0,0,0,0,0,0,0,0,31.9591328898885,29.2350576637795,0,0,0,0,0,0,0,0,47.5864107443055,35.7297655431832,0,270655
"75","S04","Bihar",33,"Buxar",199,"Brahampur",299320,153585,1,"ASHWINI KUMAR CHOUBEY","BJP",66559,1820,"National",1,"Bharatiya Janata Party",155405,16,NA,3.08484283002477,3,17.3848975258196,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,44.6167182922363,100,15.2471055984497,"GEN","5",2014-04-17,84.2733993530273,25.523811340332,1,0.5,1,2,1,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,42.8293812940382,1,42.8293812940382,42.8293812940382,0,0,0,0,0,0,0,0,2,68.2738650622567,42.8293812940382,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9193505278632,NA,0,299320
"76","S04","Bihar",33,"Buxar",201,"Dumraon",282113,145287,1,"ASHWINI KUMAR CHOUBEY","BJP",52855,1566,"National",1,"Bharatiya Janata Party",146853,16,NA,2.98121250502203,3,16.750764369812,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,44.021240234375,100,19.228853225708,"GEN","5",2014-04-17,84.0926818847656,25.4709606170654,1,0.5,1,2,1,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,35.9917740870122,1,35.9917740870122,35.9917740870122,0,0,0,0,0,0,0,0,2,55.2327838042124,35.9917740870122,0,0,0,0,0,0,0,0,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,19.1193313106552,0,0,0,0,0,0,0,0,43.9580863589785,19.1193313106552,0,0,0,0,0,0,0,0,52.0546731274348,44.9785586147374,0,282113
"77","S04","Bihar",33,"Buxar",203,"Ramgarh",242174,145084,1,"ASHWINI KUMAR CHOUBEY","BJP",38596,1080,"National",1,"Bharatiya Janata Party",146164,16,NA,2.22558222270874,3,3.89630825647902,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,39.7804946899414,93.4495697021484,23.2687339782715,"GEN","5",2014-04-17,83.6562271118164,25.2847747802734,1,0.5,1,2,1,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,26.4059549547084,1,26.4059549547084,26.4059549547084,0,0,0,0,0,0,0,0,2,52.1715333461044,26.4059549547084,0,0,0,0,0,0,0,0,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,13.9975424025258,0,0,0,0,0,0,0,0,44.3596344099524,13.9975424025258,0,0,0,0,0,0,0,0,60.3549513985812,55.5341923979259,0,242174
"78","S04","Bihar",33,"Buxar",210,"Dinara",258161,121328,1,"ASHWINI KUMAR CHOUBEY","BJP",50482,1629,"National",1,"Bharatiya Janata Party",122957,16,NA,2.78552664752718,3,20.2940865505827,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,41.3016471862793,100,19.25461769104,"GEN","5",2014-04-17,84.1444320678711,25.2736034393311,1,0.5,1,2,1,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,41.0566295534211,1,41.0566295534211,41.0566295534211,0,0,0,0,0,0,0,0,2,61.8191725562595,41.0566295534211,0,0,0,0,0,0,0,0,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,26.7126851802687,0,0,0,0,0,0,0,0,56.6728614665746,26.7126851802687,0,0,0,0,0,0,0,0,47.6280305700706,41.0876119748147,0,258161
"79","S04","Bihar",35,"Karakat",211,"Nokha",257176,121943,1,"KANTI SINGH","RJD",36751,1595,"State",36,"Rashtriya Janata Dal",123538,15,NA,3.20630089527109,5,11.1447489841182,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,37.1358680725098,100,17.2589836120605,"GEN","3B",2014-04-10,84.2044982910156,25.0764102935791,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,29.7487412779873,0,0,0,0,0,0,0,0,0,1,29.7487412779873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9602840402353,0,0,0,0,0,0,0,0,0,43.5904672665079,1.63018322627259,0,0,0,0,0,0,0,0,48.0363642019473,39.2249682273285,0,257176
"80","S04","Bihar",35,"Karakat",212,"Dehri",262532,128789,1,"KANTI SINGH","RJD",34332,1713,"State",36,"Rashtriya Janata Dal",130502,15,NA,4.1493616956062,5,23.62415901672,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,39.7361526489258,100,23.3226509094238,"GEN","3B",2014-04-10,84.1801681518555,24.9479751586914,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,26.3076427947464,0,0,0,0,0,0,0,0,0,1,26.3076427947464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5628302082254,0,0,0,0,0,0,0,0,0,41.211022480058,1.64819227183259,0,0,0,0,0,0,0,0,49.7089878567184,42.2650530666573,0,262532
"81","S04","Bihar",35,"Karakat",213,"Karakat",281752,130721,1,"KANTI SINGH","RJD",40925,1933,"State",36,"Rashtriya Janata Dal",132654,15,NA,3.08773199451204,5,11.5232107588162,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,37.5373687744141,70.3695755004883,17.4114265441895,"GEN","3B",2014-04-10,84.2776794433594,25.1731948852539,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,30.8509355164563,0,0,0,0,0,0,0,0,0,1,30.8509355164563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5380408397816,0,0,0,0,0,0,0,0,0,46.995472154244,1.45743131446236,0,0,0,0,0,0,0,0,47.0818308299497,38.9522026899253,0,281752
"82","S04","Bihar",36,"Jahanabad",214,"Arwal",236523,120178,1,"ANIL KUMAR SHARMA","JD(U)",11694,1330,"State",23,"Janata Dal (United)",121508,15,NA,3.70675181881028,4,13.7744016854857,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,9,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,41.8904113769531,100,21.9368743896484,"GEN","5",2014-04-17,84.5932922363281,25.1755352020264,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.245251341475458,0.245251341475458,0,0,0,0,0,0,0,0,3,31.0605063041117,0.245251341475458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6187515679025,0,0,0,0,0,0,0,0,0,51.3725937858052,45.0360305928469,0,236523
"83","S04","Bihar",35,"Karakat",219,"Goh",267246,136170,1,"KANTI SINGH","RJD",47556,1773,"State",36,"Rashtriya Janata Dal",137943,15,NA,3.18754848016935,5,5.72627824536221,"Sasaram","FM",6,"Bihar","Hindi",1,1,2014-04-08,75,2,2,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,0,0,46.3378829956055,100,19.6002559661865,"GEN","3B",2014-04-10,84.6128692626953,24.9853630065918,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,34.4751092842696,0,0,0,0,0,0,0,0,0,1,34.4751092842696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3424305810276,0,0,0,0,0,0,0,0,0,47.6301884547897,1.28775787376206,0,0,0,0,0,0,0,0,51.6164881794302,44.2798321393454,0,267246
